ShowName,Links,Imdb,Reelgood,Genres,MaturityRating,RunningDate,Seasons,ReturningDate,Service,Country
Oprah Talks COVID-19,https://reelgood.com/show/oprah-talks-covid19-2020,2.8,32.0,,Rated: 7+ (TV-PG),2020 - Present,1 Season,Returning: Date TBA,['Apple TV+'],
America Inside Out with Katie Couric,https://reelgood.com/show/america-inside-out-with-katie-couric-2018,7.9,33.0,['Documentary'],,2018 - Present,1 Season,Returning: Date TBA,['Apple TV+'],
About the Business,https://reelgood.com/show/about-the-business-2016,,33.0,['Reality'],Rated: 14+ (TV-14),2016 - Present,1 Season,Returning: Date TBA,['BET+'],
JFK - A New World Order,https://reelgood.com/show/jfk-a-new-world-order-2013,7.0,33.0,['Documentary'],Rated: 7+ (TV-PG),2013 - Present,1 Season,Returning: Date TBA,"['Prime Video', 'Hoopla']",
Utano Princesama Revolutions,https://reelgood.com/show/utano-princesama-revolutions-2015,4.2,33.0,['Animation'],,2015 - Present,1 Season,Returning: Date TBA,['Hulu'],
Hey Qween,https://reelgood.com/show/hey-qween-2018,5.9,30.0,['Comedy'],,2018 - Present,7 Seasons,Returning: Date TBA,['Prime Video'],
Lawmen of the Old West,https://reelgood.com/show/lawmen-of-the-old-west-2014,7.7,33.0,"['Crime', 'Documentary']",,2014 - 2014,1 Season,Series Ended,['Hoopla'],
Postman Pat: Special Delivery Service,https://reelgood.com/show/postman-pat-special-delivery-service-2008,6.5,33.0,"['Animation', 'Children', 'Family']",Rated: All (TV-G),2008 - 2017,8 Seasons,Series Ended,['Hoopla'],
Bring the Funny,https://reelgood.com/show/bring-the-funny-2019,3.9,33.0,"['Comedy', 'Game Show', 'Reality', 'Stand-up & Talk']",Rated: 14+ (TV-14),2019 - Present,1 Season,Returning: Date TBA,['Hoopla'],Country: America
Zashiki-Warashi no Tatami-chan,https://reelgood.com/show/zashikiwarashi-no-tatamichan-2020,4.9,32.0,"['Animation', 'Comedy', 'Horror']",,2020 - Present,1 Season,Returning: Date TBA,['Hoopla'],
Akai kôdan Zillion,https://reelgood.com/show/akai-kodan-zillion-1987,7.3,30.0,"['Action & Adventure', 'Animation', 'Science-Fiction']",Rated: 14+ (TV-14),1987 - Present,1 Season,Returning: Date TBA,['Funimation'],
Best of BabyFirst Art Music Language And More,https://reelgood.com/show/best-of-babyfirst-art-music-language-and-more-2015,,33.0,,,2015 - Present,4 Seasons,Returning: Date TBA,['Prime Video'],
Pirate Treasure of the Knights Templar,https://reelgood.com/show/pirate-treasure-of-the-knights-templar-2015,5.2,33.0,['Reality'],,2015 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Alaska Gold Diggers,https://reelgood.com/show/alaska-gold-diggers-2013,5.1,31.0,['Reality'],,2013 - 2013,1 Season,Series Ended,['fuboTV'],
True Terror with George Takei,https://reelgood.com/show/true-terror-with-george-takei-2019,6.5,33.0,"['Animation', 'Comedy', 'Documentary']",,2019 - Present,6 Seasons,Returning: Date TBA,['AMC Premiere'],
Kit ^n^ Kate,https://reelgood.com/show/kit-n-kate-2014,6.6,33.0,"['Animation', 'Children']",,2014 - Present,2 Seasons,Returning: Date TBA,['Prime Video'],
Venus Versus Virus,https://reelgood.com/show/venus-versus-virus-2007,5.8,34.0,"['Action & Adventure', 'Animation', 'Drama', 'Horror']",,2007 - 2007,1 Season,Series Ended,['Funimation'],
French Fields,https://reelgood.com/show/french-fields-1989,6.5,33.0,['Comedy'],,1989 - 1991,3 Seasons,Series Ended,['AcornTV'],
The Oath,https://reelgood.com/show/the-oath-2011,6.5,56.0,"['Crime', 'Drama']",Rated: 18+ (TV-MA),2018 - Present,2 Seasons,Returning: Date TBA,['AcornTV'],Country: America
The Oath,https://reelgood.com/show/the-oath-2011,7.7,32.0,['Drama'],,2011 - Present,1 Season,Returning: Date TBA,['Netflix'],
Chi's Sweet Adventure,https://reelgood.com/show/chis-sweet-adventure-2016,7.8,33.0,['Animation'],,2016 - Present,2 Seasons,Returning: Date TBA,['Prime Video'],
Raising Tourette's,https://reelgood.com/show/raising-tourettes-2018,8.1,33.0,"['Documentary', 'Reality']",,2018 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Brandy & Ray J: A Family Business,https://reelgood.com/show/brandy-ray-j-a-family-business-2010,4.5,33.0,['Reality'],,2010 - 2011,2 Seasons,Series Ended,['Prime Video'],
Super 4,https://reelgood.com/show/super-4-2014,7.1,33.0,"['Action & Adventure', 'Animation', 'Comedy']",,2014 - 2018,2 Seasons,Series Ended,['Netflix'],
Hackers of CypherCon,https://reelgood.com/show/hackers-of-cyphercon-2018,7.0,33.0,['Documentary'],,2018 - Present,2 Seasons,Returning: Date TBA,['Prime Video'],
Life in the Air,https://reelgood.com/show/life-in-the-air-2016,7.8,32.0,['Documentary'],Rated: 7+ (TV-PG),2016 - 2016,1 Season,Series Ended,['Hoopla'],
Xploration Outer Space,https://reelgood.com/show/xploration-outer-space-2014,7.7,34.0,"['Documentary', 'Family']",Rated: All (TV-G),2014 - Present,5 Seasons,Returning: Date TBA,['Prime Video'],
Extraordinary Dogs,https://reelgood.com/show/extraordinary-dogs-2011,,32.0,['Documentary'],,2011 - 2011,1 Season,Series Ended,['fuboTV'],
My Fair Brady,https://reelgood.com/show/my-fair-brady-2005,3.8,33.0,['Reality'],,2005 - 2008,3 Seasons,Series Ended,['Prime Video'],
You Can't Turn That Into A House,https://reelgood.com/show/you-cant-turn-that-into-a-house-2017,7.8,32.0,"['Documentary', 'Home & Garden', 'Reality']",Rated: 7+ (TV-PG),2017 - Present,1 Season,Returning: Date TBA,['Hoopla'],
101 Ways to Leave a Game Show,https://reelgood.com/show/101-ways-to-leave-a-game-show-2011,7.3,32.0,['Game Show'],Rated: 7+ (TV-PG),2011 - 2011,1 Season,Series Ended,['Hoopla'],
Just for Laughs,https://reelgood.com/show/just-for-laughs-2009,4.8,32.0,['Comedy'],,2016 - 2017,5 Seasons,Series Ended,['Starz'],
Vets Saving Pets,https://reelgood.com/show/vets-saving-pets-2018,5.6,33.0,"['Documentary', 'Family', 'Reality']",,2018 - Present,2 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",
I Am Innocent,https://reelgood.com/show/i-am-innocent-2015,7.2,32.0,"['Action & Adventure', 'Crime', 'Documentary', 'Drama', 'Mystery']",Rated: 18+ (TV-MA),2015 - 2017,2 Seasons,Series Ended,['Prime Video'],
Diabolical,https://reelgood.com/show/diabolical-2013,7.3,30.0,"['Crime', 'Documentary', 'Mystery']",Rated: 14+ (TV-14),2013 - Present,4 Seasons,Returning: Date TBA,['fuboTV'],
Rocky Mountain Animal Rescue,https://reelgood.com/show/rocky-mountain-animal-rescue-2018,7.9,32.0,"['Documentary', 'Reality']",,2018 - Present,1 Season,Returning: Date TBA,['Disney+'],
Tainted Dreams,https://reelgood.com/show/tainted-dreams-2014,7.7,32.0,['Drama'],,2017 - Present,2 Seasons,Returning: Date TBA,['Prime Video'],
Jammers,https://reelgood.com/show/jammers-2011,,32.0,,,2011 - Present,3 Seasons,Returning: Date TBA,['Hulu'],
Aloha Builds,https://reelgood.com/show/aloha-builds-2018,7.4,32.0,"['Home & Garden', 'Reality']",Rated: All (TV-G),2018 - Present,1 Season,Returning: Date TBA,['Hulu'],
New York Goes to Hollywood,https://reelgood.com/show/new-york-goes-to-hollywood-2008,4.4,31.0,['Reality'],,2008 - 2008,1 Season,Series Ended,['Prime Video'],
Bromance,https://reelgood.com/show/bromance-2008,2.6,32.0,['Reality'],,2008 - 2016,1 Season,Series Ended,['Netflix'],Country: America
Wild Bear Rescue,https://reelgood.com/show/wild-bear-rescue-2018,7.9,32.0,"['Documentary', 'Reality']",,2017 - Present,3 Seasons,Returning: Date TBA,['fuboTV'],
Uncontrollably Fond,https://reelgood.com/show/uncontrollably-fond,,31.0,,,2016 - Present,1 Season,Returning: Date TBA,['fuboTV'],
4th And Loud,https://reelgood.com/show/4th-and-loud-2014,,32.0,['Reality'],,2014 - 2014,1 Season,Series Ended,['fuboTV'],
Activate: The Global Citizen Movement,https://reelgood.com/show/activate-the-global-citizen-movement-2019,4.9,32.0,['Documentary'],,2019 - Present,1 Season,Returning: Date TBA,['Hulu'],
No Passport Required,https://reelgood.com/show/no-passport-required-2018,7.7,32.0,"['Documentary', 'Food', 'Travel']",Rated: All (TV-G),2018 - Present,2 Seasons,Returning: Date TBA,['Hoopla'],Country: America
Unearthed,https://reelgood.com/show/unearthed-2015,7.5,48.0,"['Documentary', 'Mystery', 'Reality']",Rated: 7+ (TV-PG),2016 - Present,7 Seasons,Returning: Date TBA,['fuboTV'],
Ancient Roads from Christ to Constantine,https://reelgood.com/show/ancient-roads-from-christ-to-constantine-2015,8.0,32.0,['Documentary'],,2015 - Present,1 Season,Returning: Date TBA,['Hoopla'],
Doozers,https://reelgood.com/show/doozers-2014,6.3,32.0,"['Animation', 'Children', 'Family']",Rated: All (TV-G),2014 - Present,3 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV', 'Hoopla']",
I Want THAT Wedding,https://reelgood.com/show/i-want-that-wedding-2018,5.0,32.0,['Reality'],,2018 - Present,1 Season,Returning: Date TBA,"['Hulu', 'fuboTV', 'Hoopla']",
Seiyu's Life!,https://reelgood.com/show/seiyus-life-2015,5.9,32.0,"['Animation', 'Anime', 'Comedy']",Rated: 14+ (TV-14),2015 - Present,1 Season,Returning: Date TBA,['Funimation'],
Howie Mandel's Animals Doing Things,https://reelgood.com/show/howie-mandels-animals-doing-things-2018,3.2,32.0,['Comedy'],,2018 - Present,2 Seasons,Returning: Date TBA,['Disney+'],
Occult Crimes,https://reelgood.com/show/occult-crimes-2016,5.6,37.0,"['Crime', 'Documentary']",,2016 - Present,2 Seasons,Returning: Date TBA,['Disney+'],Country: Canada
A Path Appears,https://reelgood.com/show/a-path-appears-2016,7.8,32.0,['Documentary'],,2016 - 2015,1 Season,Series Ended,"['Prime Video', 'Hoopla']",
Money Hungry,https://reelgood.com/show/money-hungry-2010,6.9,32.0,"['Game Show', 'Reality']",Rated: 14+ (TV-14),2010 - 2010,1 Season,Series Ended,['Prime Video'],
Hidden Britain by Drone,https://reelgood.com/show/hidden-britain-by-drone-2016,7.5,32.0,['Documentary'],,2016 - Present,2 Seasons,Returning: Date TBA,['AcornTV'],
Dangerous Encounters,https://reelgood.com/show/dangerous-encounters-2005,7.2,32.0,['Documentary'],Rated: All (TV-G),2005 - Present,14 Seasons,Returning: Date TBA,['Prime Video'],
Game Face,https://reelgood.com/show/game-face-2017,7.5,32.0,"['Game Show', 'Reality']",Rated: 7+ (TV-PG),2017 - Present,1 Season,Returning: Date TBA,['fuboTV'],
One-Eyed Horse: The Series,https://reelgood.com/show/oneeyed-horse-the-series-2009,3.7,32.0,['Drama'],,2009 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Homicide for the Holidays,https://reelgood.com/show/homicide-for-the-holidays-2016,6.8,32.0,"['Crime', 'Documentary']",,2016 - Present,4 Seasons,Returning: Date TBA,['fuboTV'],
The Other F Word,https://reelgood.com/show/the-other-f-word-2016,7.9,34.0,"['Comedy', 'Drama']",,2017 - 2017,2 Seasons,Series Ended,['Prime Video'],
My-Otome,https://reelgood.com/show/myotome-2005,7.4,32.0,"['Action & Adventure', 'Animation', 'Comedy', 'Drama', 'Science-Fiction']",,2005 - 2008,3 Seasons,Series Ended,['Funimation'],
Cleveland Hustles,https://reelgood.com/show/cleveland-hustles-2016,5.3,32.0,['Reality'],,2016 - Present,1 Season,Returning: Date TBA,['Funimation'],
Lost Treasures of Egypt,https://reelgood.com/show/lost-treasures-of-egypt-2019,,32.0,,,2019 - Present,2 Seasons,Returning: Date TBA,"['Disney+', 'fuboTV']",
阳关道,https://reelgood.com/show/demons-path-2018,3.2,32.0,"['Comedy', 'Crime', 'Horror']",,2018 - Present,1 Season,Returning: Date TBA,['Netflix'],
Chrissy & Mr. Jones,https://reelgood.com/show/chrissy-mr-jones-2012,6.6,32.0,['Reality'],Rated: 14+ (TV-14),2012 - Present,2 Seasons,Returning: Date TBA,['BET+'],
NOVA Wonders,https://reelgood.com/show/nova-wonders-2018,7.4,30.0,['Documentary'],Rated: All (TV-G),2018 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Darkness,https://reelgood.com/show/darkness-2017,6.6,32.0,"['Action & Adventure', 'Reality']",,2017 - Present,1 Season,Returning: Date TBA,['fuboTV'],
Haunted History,https://reelgood.com/show/haunted-history-2013,6.7,32.0,['Documentary'],Rated: 14+ (TV-14),2013 - 2013,1 Season,Series Ended,['fuboTV'],
Vatican Miracle Examiner,https://reelgood.com/show/vatican-miracle-examiner-2017,6.5,32.0,"['Animation', 'Mystery']",,2017 - Present,1 Season,Returning: Date TBA,['Prime Video'],
David and Olivia? - Naked in Scotland,https://reelgood.com/show/david-and-olivia-naked-in-scotland-2018,,32.0,,,2018 - Present,2 Seasons,Returning: Date TBA,['Prime Video'],
El Sexo Débil,https://reelgood.com/show/el-sexo-debil-2015,,32.0,,,2015 - Present,1 Season,Returning: Date TBA,['Hulu'],
Big Bugs Band,https://reelgood.com/show/big-bugs-band-2011,6.7,32.0,['Animation'],,2011 - Present,1 Season,Returning: Date TBA,['Hulu'],
Best Room Wins,https://reelgood.com/show/best-room-wins-2019,5.8,32.0,"['Home & Garden', 'Reality']",,2019 - Present,1 Season,Returning: Date TBA,['fuboTV'],
Private Sales,https://reelgood.com/show/private-sales-2016,5.6,32.0,['Drama'],,2016 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Comedy Underground with Dave Attell,https://reelgood.com/show/comedy-underground-with-dave-attell-2014,7.8,32.0,['Comedy'],Rated: 18+ (TV-MA),2014 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Los últimos días de los nazis,https://reelgood.com/show/last-days-of-the-nazis-2015,8.0,32.0,"['Documentary', 'Drama']",,2016 - Present,1 Season,Returning: Date TBA,['Hoopla'],
Battlefield Detectives,https://reelgood.com/show/battlefield-detectives-2003,7.7,32.0,['Documentary'],Rated: 7+ (TV-PG),2003 - Present,3 Seasons,Returning: Date TBA,['fuboTV'],
Fields of Glory,https://reelgood.com/show/fields-of-glory-2004,5.8,32.0,['Sport'],,2004 - Present,1 Season,Returning: Date TBA,['Hulu'],
NAMUAMIDABUTSU! -UTENA-,https://reelgood.com/show/namu-amida-butsu-rendai-utena-2019,4.7,32.0,"['Animation', 'Anime', 'Fantasy']",,2019 - Present,1 Season,Returning: Date TBA,['Hulu'],
"Mere Papa, Hero Hiralal",https://reelgood.com/show/mere-papa-hero-hiralal-2018,7.4,32.0,['Drama'],,2018 - Present,1 Season,Returning: Date TBA,['Netflix'],
Space Racers,https://reelgood.com/show/space-racers-2014,7.3,32.0,"['Animation', 'Children', 'Family']",Rated: All (TV-G),2014 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
South Beach Classics,https://reelgood.com/show/south-beach-classics-2011,5.9,32.0,['Reality'],,2011 - Present,4 Seasons,Returning: Date TBA,['Prime Video'],
The Treehouse Guys,https://reelgood.com/show/the-treehouse-guys-2014,7.1,32.0,"['Home & Garden', 'Reality']",,2014 - Present,3 Seasons,Returning: Date TBA,['fuboTV'],
Maerchen Maedchen,https://reelgood.com/show/maerchen-maedchen-2018,2.6,33.0,"['Animation', 'Anime', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),2018 - 2018,3 Seasons,Series Ended,['Crunchyroll'],
B.O.R.N. To Style,https://reelgood.com/show/born-to-style-2014,8.6,32.0,['Reality'],,2014 - 2014,1 Season,Series Ended,['Hoopla'],
Strange Love,https://reelgood.com/show/strange-love-2005,2.3,32.0,"['Comedy', 'Reality']",,2005 - 2005,1 Season,Series Ended,['Prime Video'],
Strange Love,https://reelgood.com/show/strange-love-2005,7.2,31.0,['Reality'],,2015 - 2015,1 Season,Series Ended,['Prime Video'],
Shopkins,https://reelgood.com/show/shopkins-2014,3.4,32.0,"['Animation', 'Children']",Rated: All (TV-G),2014 - Present,1 Season,Returning: Date TBA,['Netflix'],
Christmas Cookie Challenge,https://reelgood.com/show/christmas-cookie-challenge-2017,7.0,32.0,"['Food', 'Reality']",,2017 - Present,3 Seasons,Returning: Date TBA,['fuboTV'],
Super Skyscrapers,https://reelgood.com/show/super-skyscrapers-2014,7.9,32.0,['Documentary'],Rated: All (TV-G),2014 - Present,1 Season,Returning: Date TBA,['Hoopla'],
Hogan,https://reelgood.com/show/hogan-2019,6.6,32.0,['Action & Adventure'],,2019 - Present,1 Season,Returning: Date TBA,['Hoopla'],
Lost in Transmission,https://reelgood.com/show/lost-in-transmission-2015,6.2,32.0,['Reality'],,2015 - 2015,1 Season,Series Ended,['Hoopla'],
Sticker Shock,https://reelgood.com/show/sticker-shock-2018,7.5,30.0,,,2018 - Present,1 Season,Returning: Date TBA,['fuboTV'],
Harry & Bunnie,https://reelgood.com/show/harry-bunnie,4.0,32.0,"['Action & Adventure', 'Animation']",,2017 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
Cajun Justice,https://reelgood.com/show/cajun-justice-2012,6.4,32.0,['Reality'],,2012 - 2012,1 Season,Series Ended,"['Prime Video', 'Hoopla']",
New York's Funniest,https://reelgood.com/show/new-yorks-funniest-2016,3.4,32.0,"['Comedy', 'Reality']",,2016 - Present,1 Season,Returning: Date TBA,['Starz'],
Three Days to Live,https://reelgood.com/show/three-days-to-live-2017,7.5,32.0,"['Crime', 'Documentary']",Rated: 14+ (TV-14),2018 - Present,1 Season,Returning: Date TBA,['Starz'],
American Race,https://reelgood.com/show/american-race-2017,6.4,33.0,"['Documentary', 'Reality']",,2017 - Present,1 Season,Returning: Date TBA,['Starz'],
The Weapon Hunter,https://reelgood.com/show/the-weapon-hunter-2015,7.1,32.0,['Reality'],Rated: 14+ (TV-14),2015 - Present,2 Seasons,Returning: Date TBA,['fuboTV'],
Who Wants to Be a Superhero?,https://reelgood.com/show/who-wants-to-be-a-superhero-2006,6.1,32.0,"['Game Show', 'Reality', 'Science-Fiction']",,2006 - 2007,2 Seasons,Series Ended,['fuboTV'],Country: America
Chasing Destiny,https://reelgood.com/show/chasing-destiny-2016,7.6,33.0,"['Documentary', 'Reality']",,2016 - Present,1 Season,Returning: Date TBA,['BET+'],
Primal Instinct,https://reelgood.com/show/primal-instinct-2018,6.7,29.0,"['Crime', 'Documentary']",,2018 - Present,2 Seasons,Returning: Date TBA,['fuboTV'],
Baby Daddy,https://reelgood.com/show/baby-daddy-2015,7.4,69.0,"['Comedy', 'Drama', 'Family']",Rated: 14+ (TV-14),2012 - 2017,6 Seasons,Series Ended,"['Hulu', 'fuboTV']",Country: America
Kid's Town,https://reelgood.com/show/kids-town-2013,7.8,32.0,"['Children', 'Family']",,2013 - 2013,1 Season,Series Ended,['Hoopla'],
La Usurpadora,https://reelgood.com/show/la-usurpadora,,32.0,,,2019 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Wishenpoof!,https://reelgood.com/show/wishenpoof-2015,4.5,33.0,"['Animation', 'Children', 'Family', 'Fantasy', 'Science-Fiction']",Rated: All (TV-G),2015 - Present,4 Seasons,Returning: Date TBA,['Prime Video'],
The Miracle,https://reelgood.com/show/the-miracle-2016,6.3,32.0,['Drama'],,2016 - Present,1 Season,Returning: Date TBA,['Netflix'],
America Revealed,https://reelgood.com/show/america-revealed-2012,8.0,32.0,['Documentary'],,2012 - 2012,1 Season,Series Ended,['Prime Video'],
Minami Kamakura High School Girls Cycling Club,https://reelgood.com/show/minami-kamakura-high-school-girls-cycling-club-2017,6.0,32.0,"['Animation', 'Anime', 'Comedy', 'Sport']",,2017 - Present,4 Seasons,Returning: Date TBA,['Prime Video'],
Leave It to Niecy,https://reelgood.com/show/leave-it-to-niecy-2012,8.0,32.0,"['Comedy', 'Documentary', 'Reality']",,2012 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Pressure Cook,https://reelgood.com/show/pressure-cook-2007,7.3,32.0,,,2007 - Present,2 Seasons,Returning: Date TBA,['Hulu'],
The Little Rascals Classics,https://reelgood.com/show/the-little-rascals-classics-1931,,32.0,,,1931 - Present,1 Season,Returning: Date TBA,['Hulu'],
Counting On,https://reelgood.com/show/counting-on-2015,,32.0,,,2015 - Present,7 Seasons,Returning: Date TBA,['Hulu'],
Victorian Slum House,https://reelgood.com/show/victorian-slum-house-2017,,32.0,,,2017 - Present,1 Season,Returning: Date TBA,['Hoopla'],
Atlanta Exes,https://reelgood.com/show/atlanta-exes-2014,5.7,32.0,['Reality'],,2014 - 2014,1 Season,Series Ended,['BET+'],
Rainy Cocoa,https://reelgood.com/show/rainy-cocoa-2015,3.7,32.0,"['Animation', 'Anime', 'Comedy']",Rated: 7+ (TV-PG),2015 - 2019,5 Seasons,Series Ended,"['Crunchyroll', 'Funimation']",Country: Japan
Norman Picklestripes,https://reelgood.com/show/norman-picklestripes-2019,6.7,32.0,['Animation'],,2019 - Present,1 Season,Returning: Date TBA,['fuboTV'],
Hero Tales,https://reelgood.com/show/hero-tales-2007,6.9,32.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Fantasy']",Rated: 14+ (TV-14),2007 - 2008,1 Season,Series Ended,['Funimation'],Country: Japan
