ShowName,Links,Imdb,Reelgood,Genres,MaturityRating,RunningDate,Seasons,ReturningDate,Service,Country
The Land of Hypocrisy,https://reelgood.com/show/the-land-of-hypocrisy-2018,7.1,35.0,['Comedy'],,2018 - Present,1 Season,Returning: Date TBA,['Netflix'],
Big Easy Motors,https://reelgood.com/show/big-easy-motors-2016,6.2,35.0,['Reality'],Rated: 7+ (TV-PG),2016 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Coupled,https://reelgood.com/show/coupled-2016,7.0,35.0,['Reality'],Rated: 14+ (TV-14),2016 - Present,1 Season,Returning: Date TBA,,Country: America
Jungle Beat,https://reelgood.com/show/jungle-beat-2014,7.4,35.0,"['Animation', 'Children', 'Comedy', 'Family']",Rated: All (TV-G),2014 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Hot Package,https://reelgood.com/show/hot-package-2013,6.6,34.0,['Comedy'],Rated: 18+ (TV-MA),2012 - Present,2 Seasons,Returning: Date TBA,['Hulu'],
WAGS,https://reelgood.com/show/wags-2015,4.5,35.0,['Reality'],Rated: 14+ (TV-14),2015 - Present,3 Seasons,Returning: Date TBA,['fuboTV'],
Grand Star,https://reelgood.com/show/grand-star-2007,5.5,35.0,"['Action & Adventure', 'Science-Fiction']",,2007 - 2008,1 Season,Series Ended,['Prime Video'],
Dumbest Stuff on Wheels,https://reelgood.com/show/dumbest-stuff-on-wheels-2011,6.8,35.0,"['Comedy', 'Drama', 'Reality', 'Sport']",Rated: 14+ (TV-14),2011 - Present,2 Seasons,Returning: Date TBA,,
Destiny,https://reelgood.com/show/destino-2014,8.2,35.0,['Drama'],,2014 - 2014,1 Season,Series Ended,['Hulu'],
The Italian Americans,https://reelgood.com/show/the-italian-americans-2015,8.2,35.0,['Documentary'],Rated: 7+ (TV-PG),2015 - 2015,1 Season,Series Ended,['Hoopla'],
Puchimas!: Petit Idolm@ster,https://reelgood.com/show/puchimas-petit-idolmster-2013,4.4,35.0,"['Animation', 'Comedy']",Rated: 7+ (TV-PG),2013 - 2014,2 Seasons,Series Ended,['Funimation'],
Million Dollar Genius,https://reelgood.com/show/million-dollar-genius-2016,8.9,35.0,"['Documentary', 'Reality']",Rated: 7+ (TV-PG),2016 - 2016,1 Season,Series Ended,['Hoopla'],
Luo Bao Bei,https://reelgood.com/show/luo-bao-bei-2018,7.3,35.0,"['Animation', 'Children']",Rated: All (TV-G),2018 - Present,1 Season,Returning: Date TBA,['Netflix'],
Ekkusu,https://reelgood.com/show/ekkusu-2001,7.6,35.0,"['Action & Adventure', 'Animation', 'Drama', 'Fantasy']",Rated: 18+ (TV-MA),2001 - Present,1 Season,Returning: Date TBA,['Funimation'],
Candy Online,https://reelgood.com/show/candy-online-2019,5.5,35.0,"['Drama', 'Family']",,2019 - 2019,1 Season,Series Ended,['Netflix'],
Made in Mexico,https://reelgood.com/show/made-in-mexico-2018,4.0,35.0,['Reality'],,2018 - Present,1 Season,Returning: Date TBA,['Netflix'],
As Seen on Adult Swim,https://reelgood.com/show/as-seen-on-adult-swim-2017,8.0,36.0,['Comedy'],Rated: 18+ (TV-MA),2017 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
Foxy Ladies,https://reelgood.com/show/foxy-ladies-2016,6.1,33.0,,,2016 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Queens,https://reelgood.com/show/queens-2017,5.9,34.0,['Drama'],,2017 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Expedition Impossible,https://reelgood.com/show/expedition-impossible-2011,7.2,35.0,"['Action & Adventure', 'Reality']",Rated: 7+ (TV-PG),2011 - 2011,1 Season,Series Ended,,Country: America
My Dear Warrior,https://reelgood.com/show/my-dear-warrior-2019,5.0,36.0,['Fantasy'],,2019 - Present,1 Season,Returning: Date TBA,['Netflix'],
All Out,https://reelgood.com/show/all-out-2016,6.8,35.0,"['Animation', 'Sport']",Rated: 14+ (TV-14),2016 - Present,3 Seasons,Returning: Date TBA,['Funimation'],
Bali,https://reelgood.com/show/bali-2008,5.5,35.0,"['Animation', 'Children', 'Documentary']",,2006 - 2014,3 Seasons,Series Ended,['Prime Video'],
Todrick,https://reelgood.com/show/todrick-2015,7.4,35.0,"['Documentary', 'Reality']",Rated: 7+ (TV-PG),2015 - Present,1 Season,Returning: Date TBA,['BET+'],
Springwatch,https://reelgood.com/show/springwatch-2005,7.7,33.0,['Documentary'],,2005 - Present,18 Seasons,Returning: Date TBA,['BritBox'],
Vet Gone Wild,https://reelgood.com/show/vet-gone-wild-2018,8.7,34.0,"['Action & Adventure', 'Documentary', 'Family', 'Reality', 'Travel']",,2018 - Present,1 Season,Returning: Date TBA,,
Towies,https://reelgood.com/show/towies-2017,,35.0,"['Documentary', 'Reality']",,2018 - Present,1 Season,Returning: Date TBA,['Netflix'],
All Def Comedy,https://reelgood.com/show/all-def-comedy-2017,6.8,35.0,['Comedy'],Rated: 18+ (TV-MA),2017 - Present,1 Season,Returning: Date TBA,"['HBO', 'HBO MAX']",
Sink Sank Sunk,https://reelgood.com/show/sink-sank-sunk-2018,6.9,35.0,"['Comedy', 'Drama']",,2018 - Present,1 Season,Returning: Date TBA,,
Shangri-La,https://reelgood.com/show/shangrila-2009,7.1,59.0,['Documentary'],Rated: 18+ (TV-MA),2019 - Present,1 Season,Returning: Date TBA,['Showtime'],
Shangri-La,https://reelgood.com/show/shangrila-2009,6.2,35.0,"['Action & Adventure', 'Animation', 'Anime', 'Drama', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),2009 - 2009,1 Season,Series Ended,['Funimation'],Country: Japan
A Day in the Life,https://reelgood.com/show/a-day-in-the-life-2011,5.8,34.0,"['Documentary', 'Reality']",,2011 - Present,2 Seasons,Returning: Date TBA,['Hulu'],
How Booze Built America,https://reelgood.com/show/how-booze-built-america-2012,8.5,35.0,"['Comedy', 'Documentary']",Rated: 7+ (TV-PG),2012 - 2012,1 Season,Series Ended,['fuboTV'],
KING OF PRISM -Shiny Seven Stars-,https://reelgood.com/show/king-of-prism-shiny-seven-stars-2019,4.5,35.0,"['Animation', 'Sport']",,2019 - Present,1 Season,Returning: Date TBA,['fuboTV'],
Redacted Tonight,https://reelgood.com/show/redacted-tonight-2014,7.8,34.0,['Comedy'],,2014 - Present,3 Seasons,Returning: Date TBA,['Hulu'],
Pets 101,https://reelgood.com/show/pets-101-2010,7.8,31.0,,,2010 - Present,2 Seasons,Returning: Date TBA,,
El Perro y el Gato,https://reelgood.com/show/el-perro-y-el-gato-2005,8.0,35.0,['Animation'],,2004 - 2011,1 Season,Series Ended,"['HBO', 'HBO MAX']",
American Scandals,https://reelgood.com/show/barbara-walters-presents-american-scandals-2015,8.3,35.0,,,2015 - Present,2 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",
Time Traveling with Brian Unger,https://reelgood.com/show/time-traveling-with-brian-unger-2015,7.5,35.0,"['Documentary', 'Reality', 'Travel']",,2015 - 2015,1 Season,Series Ended,"['Hulu', 'fuboTV']",
The R.I.P. Files,https://reelgood.com/show/rip-files-2008,7.6,35.0,,,2012 - Present,3 Seasons,Returning: Date TBA,['Prime Video'],
Ghost Town Gold,https://reelgood.com/show/ghost-town-gold-2012,7.0,35.0,"['Action & Adventure', 'Reality']",,2012 - Present,1 Season,Returning: Date TBA,,
The Timeline,https://reelgood.com/show/the-timeline-2015,8.1,35.0,['Documentary'],,2015 - Present,2 Seasons,Returning: Date TBA,['Prime Video'],
The T.O. Show,https://reelgood.com/show/the-to-show-2009,4.1,35.0,['Reality'],Rated: 14+ (TV-14),2009 - 2011,3 Seasons,Series Ended,['BET+'],
Ladies of London,https://reelgood.com/show/ladies-of-london-2014,5.5,35.0,"['Documentary', 'Reality']",Rated: 14+ (TV-14),2014 - Present,3 Seasons,Returning: Date TBA,['fuboTV'],
Lavender,https://reelgood.com/show/lavender-2001,6.4,34.0,['Drama'],Rated: 14+ (TV-14),2001 - 2002,1 Season,Series Ended,['Netflix'],
Idiomatic,https://reelgood.com/show/jaettekiva-2018,6.9,34.0,['Comedy'],,2018 - Present,2 Seasons,Returning: Date TBA,,
Ministry of Evil: The Twisted Cult of Tony Alamo,https://reelgood.com/show/ministry-of-evil-the-twisted-cult-of-tony-alamo-2019,7.0,35.0,"['Crime', 'Documentary']",Rated: 14+ (TV-14),2019 - 2019,1 Season,Series Ended,,
Idris Elba: No Limits,https://reelgood.com/show/idris-elba-no-limits-2015,6.7,35.0,"['Documentary', 'Reality', 'Sport']",,2015 - Present,1 Season,Returning: Date TBA,,Country: United Kingdom
Bajillionaires,https://reelgood.com/show/bajillionaires-2019,7.0,36.0,"['Children', 'Comedy', 'Family']",Rated: All (TV-G),2019 - Present,1 Season,Returning: Date TBA,['fuboTV'],Country: Canada
Raa Raa the Noisy Lion,https://reelgood.com/show/raa-raa-the-noisy-lion-2011,6.8,35.0,"['Animation', 'Children', 'Family']",Rated: All (TV-G),2011 - Present,3 Seasons,Returning: Date TBA,['fuboTV'],
Demon Lord Dante,https://reelgood.com/show/demon-lord-dante-2002,4.9,35.0,"['Action & Adventure', 'Animation', 'Fantasy', 'Horror', 'Science-Fiction']",Rated: 7+ (TV-PG),2002 - 2002,1 Season,Series Ended,['fuboTV'],
Ranger Rob,https://reelgood.com/show/ranger-rob-2017,6.3,36.0,"['Animation', 'Family', 'Fantasy', 'Science-Fiction']",Rated: All (TV-G),2016 - Present,3 Seasons,Returning: Date TBA,"['Hulu', 'Hoopla']",
Black Ops,https://reelgood.com/show/black-ops-2012,7.6,35.0,"['Documentary', 'Drama', 'Mystery']",Rated: 14+ (TV-14),2012 - Present,2 Seasons,Returning: Date TBA,,
999: Killer on the Line?,https://reelgood.com/show/999-killer-on-the-line-2016,7.5,34.0,"['Crime', 'Documentary']",,2016 - Present,2 Seasons,Returning: Date TBA,['Prime Video'],
Dead North,https://reelgood.com/show/dead-north-2018,7.4,35.0,"['Crime', 'Documentary', 'Mystery']",Rated: 14+ (TV-14),2018 - Present,1 Season,Returning: Date TBA,,
